,gender,emotion,path,duration
95,male,disgust,../speech_emotion_reco/data/savee/JK_d07.wav,3.0398639455782313
96,male,sad,../speech_emotion_reco/data/savee/KL_sa03.wav,1.7663945578231293
97,male,disgust,../speech_emotion_reco/data/savee/JK_d13.wav,5.503174603174603
98,male,disgust,../speech_emotion_reco/data/savee/DC_d08.wav,4.4025396825396825
99,male,fear,../speech_emotion_reco/data/savee/JK_f05.wav,3.7997732426303856
100,male,fear,../speech_emotion_reco/data/savee/JK_f11.wav,4.528299319727891
101,male,neutral,../speech_emotion_reco/data/savee/JK_n30.wav,4.114240362811791
102,male,neutral,../speech_emotion_reco/data/savee/JK_n24.wav,3.5303854875283447
103,male,angry,../speech_emotion_reco/data/savee/JE_a08.wav,4.223809523809524
104,male,neutral,../speech_emotion_reco/data/savee/JK_n18.wav,2.254421768707483
105,male,neutral,../speech_emotion_reco/data/savee/DC_n03.wav,2.054512471655329
106,male,neutral,../speech_emotion_reco/data/savee/DC_n17.wav,3.459138321995465
107,male,sad,../speech_emotion_reco/data/savee/JK_sa11.wav,6.242131519274376
108,male,sad,../speech_emotion_reco/data/savee/JK_sa05.wav,5.868571428571428
109,male,neutral,../speech_emotion_reco/data/savee/KL_n17.wav,2.6087074829931973
110,male,neutral,../speech_emotion_reco/data/savee/KL_n03.wav,1.6526530612244898
111,male,surprise,../speech_emotion_reco/data/savee/JE_su04.wav,4.190476190476191
112,male,surprise,../speech_emotion_reco/data/savee/JE_su10.wav,4.193106575963719
113,male,happy,../speech_emotion_reco/data/savee/JE_h12.wav,5.61718820861678
114,male,happy,../speech_emotion_reco/data/savee/JE_h06.wav,4.517052154195011
115,male,fear,../speech_emotion_reco/data/savee/JE_f09.wav,4.194285714285714
116,male,neutral,../speech_emotion_reco/data/savee/JE_n14.wav,5.458412698412698
117,male,angry,../speech_emotion_reco/data/savee/JK_a10.wav,4.276734693877551
118,male,neutral,../speech_emotion_reco/data/savee/JE_n28.wav,4.939863945578232
119,male,angry,../speech_emotion_reco/data/savee/JK_a04.wav,3.5220408163265304
120,male,disgust,../speech_emotion_reco/data/savee/KL_d08.wav,3.2900680272108844
121,male,sad,../speech_emotion_reco/data/savee/DC_sa11.wav,6.226439909297052
122,male,sad,../speech_emotion_reco/data/savee/DC_sa05.wav,4.742993197278912
123,male,happy,../speech_emotion_reco/data/savee/KL_h05.wav,3.376235827664399
124,male,happy,../speech_emotion_reco/data/savee/KL_h11.wav,5.5278458049886625
125,male,happy,../speech_emotion_reco/data/savee/KL_h10.wav,2.7714285714285714
126,male,happy,../speech_emotion_reco/data/savee/KL_h04.wav,2.6895691609977326
127,male,sad,../speech_emotion_reco/data/savee/DC_sa04.wav,5.983673469387755
128,male,sad,../speech_emotion_reco/data/savee/DC_sa10.wav,4.161451247165533
129,male,disgust,../speech_emotion_reco/data/savee/KL_d09.wav,3.8672562358276643
130,male,neutral,../speech_emotion_reco/data/savee/JE_n29.wav,3.3479365079365078
131,male,angry,../speech_emotion_reco/data/savee/JK_a05.wav,3.5219954648526075
132,male,angry,../speech_emotion_reco/data/savee/JK_a11.wav,2.8905668934240363
133,male,neutral,../speech_emotion_reco/data/savee/JE_n15.wav,5.458412698412698
134,male,neutral,../speech_emotion_reco/data/savee/JE_n01.wav,3.6979591836734693
135,male,fear,../speech_emotion_reco/data/savee/JE_f08.wav,4.813151927437642
136,male,happy,../speech_emotion_reco/data/savee/JE_h07.wav,4.048299319727891
137,male,happy,../speech_emotion_reco/data/savee/JE_h13.wav,2.868888888888889
138,male,surprise,../speech_emotion_reco/data/savee/JE_su11.wav,3.6364172335600906
139,male,surprise,../speech_emotion_reco/data/savee/JE_su05.wav,3.7402721088435373
140,male,neutral,../speech_emotion_reco/data/savee/KL_n02.wav,2.520997732426304
141,male,neutral,../speech_emotion_reco/data/savee/KL_n16.wav,3.826122448979592
142,male,neutral,../speech_emotion_reco/data/savee/KL_n14.wav,5.031473922902494
143,male,surprise,../speech_emotion_reco/data/savee/JE_su13.wav,4.9248979591836735
144,male,surprise,../speech_emotion_reco/data/savee/JE_su07.wav,4.409206349206349
145,male,neutral,../speech_emotion_reco/data/savee/KL_n28.wav,3.8574603174603173
146,male,disgust,../speech_emotion_reco/data/savee/JE_d08.wav,4.288662131519274
147,male,happy,../speech_emotion_reco/data/savee/JE_h05.wav,4.305351473922903
148,male,surprise,../speech_emotion_reco/data/savee/KL_su08.wav,3.4979138321995467
149,male,happy,../speech_emotion_reco/data/savee/JE_h11.wav,5.412879818594105
150,male,neutral,../speech_emotion_reco/data/savee/JE_n17.wav,3.0028117913832197
151,male,neutral,../speech_emotion_reco/data/savee/JE_n03.wav,2.0963265306122447
152,male,angry,../speech_emotion_reco/data/savee/JK_a07.wav,2.788253968253968
153,male,angry,../speech_emotion_reco/data/savee/JK_a13.wav,4.976780045351474
154,male,sad,../speech_emotion_reco/data/savee/DC_sa06.wav,4.129977324263039
155,male,sad,../speech_emotion_reco/data/savee/DC_sa12.wav,5.377369614512472
156,male,happy,../speech_emotion_reco/data/savee/KL_h12.wav,4.850204081632653
157,male,angry,../speech_emotion_reco/data/savee/DC_a08.wav,3.47297052154195
158,male,happy,../speech_emotion_reco/data/savee/KL_h06.wav,3.085714285714286
159,male,fear,../speech_emotion_reco/data/savee/KL_f09.wav,3.357233560090703
160,male,fear,../speech_emotion_reco/data/savee/KL_f08.wav,3.931156462585034
161,male,happy,../speech_emotion_reco/data/savee/KL_h07.wav,2.9429024943310655
162,male,happy,../speech_emotion_reco/data/savee/KL_h13.wav,2.318140589569161
163,male,angry,../speech_emotion_reco/data/savee/DC_a09.wav,4.025487528344671
164,male,sad,../speech_emotion_reco/data/savee/DC_sa13.wav,5.943401360544217
165,male,sad,../speech_emotion_reco/data/savee/DC_sa07.wav,2.9140589569161
166,male,angry,../speech_emotion_reco/data/savee/JK_a12.wav,3.2424489795918365
167,male,angry,../speech_emotion_reco/data/savee/JK_a06.wav,3.7945578231292516
168,male,neutral,../speech_emotion_reco/data/savee/JE_n02.wav,3.386621315192744
169,male,neutral,../speech_emotion_reco/data/savee/JE_n16.wav,3.446077097505669
170,male,surprise,../speech_emotion_reco/data/savee/KL_su09.wav,2.708027210884354
171,male,happy,../speech_emotion_reco/data/savee/JE_h10.wav,3.664761904761905
172,male,happy,../speech_emotion_reco/data/savee/JE_h04.wav,3.6187755102040815
173,male,disgust,../speech_emotion_reco/data/savee/JE_d09.wav,4.098820861678004
174,male,neutral,../speech_emotion_reco/data/savee/KL_n29.wav,2.7746031746031745
175,male,surprise,../speech_emotion_reco/data/savee/JE_su06.wav,3.4150113378684805
176,male,surprise,../speech_emotion_reco/data/savee/JE_su12.wav,5.669387755102041
177,male,neutral,../speech_emotion_reco/data/savee/KL_n15.wav,4.234829931972789
178,male,neutral,../speech_emotion_reco/data/savee/KL_n01.wav,3.5854421768707483
179,male,surprise,../speech_emotion_reco/data/savee/JE_su02.wav,3.8095238095238093
180,male,neutral,../speech_emotion_reco/data/savee/KL_n05.wav,2.605034013605442
181,male,neutral,../speech_emotion_reco/data/savee/KL_n11.wav,5.450748299319728
182,male,happy,../speech_emotion_reco/data/savee/JE_h14.wav,5.32
183,male,angry,../speech_emotion_reco/data/savee/JK_a02.wav,3.6478004535147392
184,male,neutral,../speech_emotion_reco/data/savee/JE_n12.wav,3.281360544217687
185,male,neutral,../speech_emotion_reco/data/savee/JE_n06.wav,3.975873015873016
186,male,sad,../speech_emotion_reco/data/savee/DC_sa03.wav,2.4229478458049885
187,male,happy,../speech_emotion_reco/data/savee/KL_h03.wav,1.6309297052154195
188,male,happy,../speech_emotion_reco/data/savee/KL_h02.wav,2.4034467120181406
189,male,sad,../speech_emotion_reco/data/savee/DC_sa02.wav,3.939954648526077
190,male,neutral,../speech_emotion_reco/data/savee/JE_n07.wav,4.105895691609978
191,male,neutral,../speech_emotion_reco/data/savee/JE_n13.wav,2.744988662131519
192,male,angry,../speech_emotion_reco/data/savee/JK_a03.wav,2.515736961451247
193,male,happy,../speech_emotion_reco/data/savee/JE_h15.wav,5.0213151927437645
194,male,happy,../speech_emotion_reco/data/savee/JE_h01.wav,4.608843537414966
195,male,neutral,../speech_emotion_reco/data/savee/KL_n10.wav,3.4461678004535146
196,male,neutral,../speech_emotion_reco/data/savee/KL_n04.wav,3.0252154195011336
197,male,surprise,../speech_emotion_reco/data/savee/JE_su03.wav,2.9091156462585035
198,male,surprise,../speech_emotion_reco/data/savee/JE_su01.wav,4.259773242630385
199,male,surprise,../speech_emotion_reco/data/savee/JE_su15.wav,6.12952380952381
200,male,neutral,../speech_emotion_reco/data/savee/KL_n12.wav,2.5995918367346937
201,male,neutral,../speech_emotion_reco/data/savee/KL_n06.wav,3.2923356009070295
202,male,happy,../speech_emotion_reco/data/savee/JE_h03.wav,2.560453514739229
203,male,angry,../speech_emotion_reco/data/savee/JK_a15.wav,5.177868480725624
204,male,angry,../speech_emotion_reco/data/savee/JK_a01.wav,4.129977324263039
205,male,neutral,../speech_emotion_reco/data/savee/JE_n05.wav,4.362630385487528
206,male,surprise,../speech_emotion_reco/data/savee/JK_su08.wav,3.805034013605442
207,male,neutral,../speech_emotion_reco/data/savee/JE_n11.wav,5.332199546485261
208,male,sad,../speech_emotion_reco/data/savee/DC_sa14.wav,5.723265306122449
209,male,happy,../speech_emotion_reco/data/savee/KL_h14.wav,4.636281179138322
210,male,happy,../speech_emotion_reco/data/savee/KL_h15.wav,5.349478458049886
211,male,happy,../speech_emotion_reco/data/savee/KL_h01.wav,3.6051700680272107
212,male,sad,../speech_emotion_reco/data/savee/DC_sa01.wav,4.319183673469388
213,male,sad,../speech_emotion_reco/data/savee/DC_sa15.wav,5.188707482993197
214,male,surprise,../speech_emotion_reco/data/savee/JK_su09.wav,3.413015873015873
215,male,neutral,../speech_emotion_reco/data/savee/JE_n10.wav,3.820997732426304
216,male,neutral,../speech_emotion_reco/data/savee/JE_n04.wav,3.4560997732426304
217,male,angry,../speech_emotion_reco/data/savee/JK_a14.wav,5.957097505668934
218,male,happy,../speech_emotion_reco/data/savee/JE_h02.wav,3.482222222222222
219,male,neutral,../speech_emotion_reco/data/savee/KL_n07.wav,3.815374149659864
220,male,neutral,../speech_emotion_reco/data/savee/KL_n13.wav,2.4318820861678003
221,male,surprise,../speech_emotion_reco/data/savee/JE_su14.wav,5.352517006802721
222,male,neutral,../speech_emotion_reco/data/savee/KL_n22.wav,2.4602267573696146
223,male,disgust,../speech_emotion_reco/data/savee/JE_d02.wav,3.5421315192743763
224,male,surprise,../speech_emotion_reco/data/savee/KL_su02.wav,2.7132879818594104
225,male,fear,../speech_emotion_reco/data/savee/JE_f14.wav,4.843310657596372
226,male,neutral,../speech_emotion_reco/data/savee/JE_n21.wav,3.8333333333333335
227,male,surprise,../speech_emotion_reco/data/savee/JK_su04.wav,3.8960090702947845
228,male,neutral,../speech_emotion_reco/data/savee/JE_n09.wav,3.6478004535147392
229,male,surprise,../speech_emotion_reco/data/savee/JK_su10.wav,3.851156462585034
230,male,disgust,../speech_emotion_reco/data/savee/KL_d01.wav,3.786122448979592
231,male,disgust,../speech_emotion_reco/data/savee/KL_d15.wav,5.334467120181406
232,male,angry,../speech_emotion_reco/data/savee/DC_a02.wav,3.438140589569161
233,male,fear,../speech_emotion_reco/data/savee/KL_f03.wav,1.8103401360544218
234,male,fear,../speech_emotion_reco/data/savee/KL_f02.wav,2.6724263038548752
235,male,angry,../speech_emotion_reco/data/savee/DC_a03.wav,2.0755102040816324
236,male,disgust,../speech_emotion_reco/data/savee/KL_d14.wav,4.5331519274376415
237,male,neutral,../speech_emotion_reco/data/savee/JE_n08.wav,3.176145124716553
238,male,surprise,../speech_emotion_reco/data/savee/JK_su11.wav,3.0817687074829934
239,male,surprise,../speech_emotion_reco/data/savee/JK_su05.wav,2.9537868480725624
240,male,neutral,../speech_emotion_reco/data/savee/JE_n20.wav,3.6792743764172338
241,male,fear,../speech_emotion_reco/data/savee/JE_f01.wav,4.2
242,male,fear,../speech_emotion_reco/data/savee/JE_f15.wav,5.6624036281179135
243,male,surprise,../speech_emotion_reco/data/savee/KL_su03.wav,1.7048072562358276
244,male,disgust,../speech_emotion_reco/data/savee/JE_d03.wav,2.5050340136054423
245,male,neutral,../speech_emotion_reco/data/savee/KL_n23.wav,2.633877551020408
246,male,neutral,../speech_emotion_reco/data/savee/KL_n21.wav,3.299591836734694
247,male,neutral,../speech_emotion_reco/data/savee/KL_n09.wav,3.353877551020408
248,male,disgust,../speech_emotion_reco/data/savee/JE_d01.wav,4.410566893424036
249,male,disgust,../speech_emotion_reco/data/savee/JE_d15.wav,6.032743764172336
250,male,surprise,../speech_emotion_reco/data/savee/KL_su01.wav,3.5296598639455783
251,male,surprise,../speech_emotion_reco/data/savee/KL_su15.wav,5.856326530612245
252,male,fear,../speech_emotion_reco/data/savee/JE_f03.wav,2.9314285714285715
253,male,neutral,../speech_emotion_reco/data/savee/JE_n22.wav,3.037777777777778
254,male,surprise,../speech_emotion_reco/data/savee/JK_su13.wav,4.308163265306122
255,male,surprise,../speech_emotion_reco/data/savee/JK_su07.wav,3.574421768707483
256,male,disgust,../speech_emotion_reco/data/savee/KL_d02.wav,2.8034920634920635
257,male,angry,../speech_emotion_reco/data/savee/DC_a15.wav,4.920045351473923
258,male,angry,../speech_emotion_reco/data/savee/DC_a01.wav,3.6478004535147392
259,male,fear,../speech_emotion_reco/data/savee/KL_f14.wav,3.9713378684807257
260,male,fear,../speech_emotion_reco/data/savee/KL_f01.wav,3.936780045351474
261,male,fear,../speech_emotion_reco/data/savee/KL_f15.wav,4.790839002267574
262,male,angry,../speech_emotion_reco/data/savee/DC_a14.wav,5.393605442176871
263,male,disgust,../speech_emotion_reco/data/savee/KL_d03.wav,1.849750566893424
264,male,surprise,../speech_emotion_reco/data/savee/JK_su06.wav,2.8826303854875284
265,male,surprise,../speech_emotion_reco/data/savee/JK_su12.wav,4.842766439909297
266,male,neutral,../speech_emotion_reco/data/savee/JE_n23.wav,3.375283446712018
267,male,fear,../speech_emotion_reco/data/savee/JE_f02.wav,3.9085714285714284
268,male,surprise,../speech_emotion_reco/data/savee/KL_su14.wav,5.267619047619047
269,male,disgust,../speech_emotion_reco/data/savee/JE_d14.wav,5.622312925170068
270,male,neutral,../speech_emotion_reco/data/savee/KL_n08.wav,3.2307936507936508
271,male,neutral,../speech_emotion_reco/data/savee/KL_n20.wav,2.811609977324263
272,male,neutral,../speech_emotion_reco/data/savee/KL_n18.wav,1.8551020408163266
273,male,neutral,../speech_emotion_reco/data/savee/KL_n24.wav,3.01015873015873
274,male,neutral,../speech_emotion_reco/data/savee/KL_n30.wav,3.554920634920635
275,male,disgust,../speech_emotion_reco/data/savee/JE_d04.wav,4.117868480725623
276,male,disgust,../speech_emotion_reco/data/savee/JE_d10.wav,3.577959183673469
277,male,surprise,../speech_emotion_reco/data/savee/KL_su04.wav,2.8621768707482995
278,male,happy,../speech_emotion_reco/data/savee/JE_h09.wav,4.048299319727891
279,male,surprise,../speech_emotion_reco/data/savee/KL_su10.wav,3.0183219954648526
280,male,fear,../speech_emotion_reco/data/savee/JE_f06.wav,3.6105668934240365
281,male,fear,../speech_emotion_reco/data/savee/JE_f12.wav,5.128208616780046
282,male,surprise,../speech_emotion_reco/data/savee/JK_su02.wav,3.8784126984126983
283,male,neutral,../speech_emotion_reco/data/savee/JE_n27.wav,5.269297052154195
284,male,disgust,../speech_emotion_reco/data/savee/KL_d13.wav,4.374648526077097
285,male,disgust,../speech_emotion_reco/data/savee/KL_d07.wav,1.9047619047619047
286,male,angry,../speech_emotion_reco/data/savee/DC_a10.wav,4.604308390022676
287,male,angry,../speech_emotion_reco/data/savee/DC_a04.wav,2.7253514739229026
288,male,fear,../speech_emotion_reco/data/savee/KL_f11.wav,4.412607709750567
289,male,fear,../speech_emotion_reco/data/savee/KL_f05.wav,3.275873015873016
290,male,fear,../speech_emotion_reco/data/savee/KL_f04.wav,2.8735600907029477
291,male,fear,../speech_emotion_reco/data/savee/KL_f10.wav,2.3816780045351473
292,male,angry,../speech_emotion_reco/data/savee/DC_a05.wav,2.9979138321995467
293,male,angry,../speech_emotion_reco/data/savee/DC_a11.wav,2.6573696145124717
294,male,disgust,../speech_emotion_reco/data/savee/KL_d06.wav,2.799410430839002
295,male,disgust,../speech_emotion_reco/data/savee/KL_d12.wav,2.3141496598639457
296,male,neutral,../speech_emotion_reco/data/savee/JE_n26.wav,2.4985034013605443
297,male,surprise,../speech_emotion_reco/data/savee/JK_su03.wav,2.641541950113379
298,male,fear,../speech_emotion_reco/data/savee/JE_f13.wav,3.1695238095238096
299,male,fear,../speech_emotion_reco/data/savee/JE_f07.wav,4.159909297052154
300,male,happy,../speech_emotion_reco/data/savee/JE_h08.wav,3.494331065759637
301,male,surprise,../speech_emotion_reco/data/savee/KL_su11.wav,2.0140589569160996
302,male,surprise,../speech_emotion_reco/data/savee/KL_su05.wav,2.3771428571428572
303,male,disgust,../speech_emotion_reco/data/savee/JE_d11.wav,3.6465759637188206
304,male,disgust,../speech_emotion_reco/data/savee/JE_d05.wav,3.5308843537414965
305,male,neutral,../speech_emotion_reco/data/savee/KL_n25.wav,3.154875283446712
306,male,neutral,../speech_emotion_reco/data/savee/KL_n19.wav,2.811609977324263
307,male,neutral,../speech_emotion_reco/data/savee/KL_n27.wav,4.109024943310658
308,male,surprise,../speech_emotion_reco/data/savee/JE_su08.wav,4.8415419501133785
309,male,disgust,../speech_emotion_reco/data/savee/JE_d13.wav,5.592517006802721
310,male,disgust,../speech_emotion_reco/data/savee/JE_d07.wav,2.881768707482993
311,male,surprise,../speech_emotion_reco/data/savee/KL_su13.wav,3.532380952380952
312,male,surprise,../speech_emotion_reco/data/savee/KL_su07.wav,2.8491156462585034
313,male,fear,../speech_emotion_reco/data/savee/JE_f11.wav,4.52281179138322
314,male,fear,../speech_emotion_reco/data/savee/JE_f05.wav,3.9771882086167802
315,male,neutral,../speech_emotion_reco/data/savee/JE_n18.wav,2.077687074829932
316,male,surprise,../speech_emotion_reco/data/savee/JK_su01.wav,4.612199546485261
317,male,surprise,../speech_emotion_reco/data/savee/JK_su15.wav,6.289297052154195
318,male,neutral,../speech_emotion_reco/data/savee/JE_n24.wav,3.8333333333333335
319,male,angry,../speech_emotion_reco/data/savee/JK_a08.wav,3.5848979591836736
320,male,neutral,../speech_emotion_reco/data/savee/JE_n30.wav,3.687891156462585
321,male,disgust,../speech_emotion_reco/data/savee/KL_d04.wav,3.4104308390022675
322,male,disgust,../speech_emotion_reco/data/savee/KL_d10.wav,3.434331065759637
323,male,sad,../speech_emotion_reco/data/savee/DC_sa09.wav,2.7463492063492065
324,male,angry,../speech_emotion_reco/data/savee/DC_a07.wav,2.683673469387755
325,male,happy,../speech_emotion_reco/data/savee/KL_h09.wav,3.057142857142857
326,male,angry,../speech_emotion_reco/data/savee/DC_a13.wav,4.683265306122449
327,male,fear,../speech_emotion_reco/data/savee/KL_f06.wav,2.5538321995464854
328,male,fear,../speech_emotion_reco/data/savee/KL_f12.wav,4.633242630385488
329,male,fear,../speech_emotion_reco/data/savee/KL_f13.wav,2.5214965986394557
330,male,fear,../speech_emotion_reco/data/savee/KL_f07.wav,3.185079365079365
331,male,happy,../speech_emotion_reco/data/savee/KL_h08.wav,2.1142857142857143
332,male,angry,../speech_emotion_reco/data/savee/DC_a12.wav,3.3151020408163263
333,male,angry,../speech_emotion_reco/data/savee/DC_a06.wav,3.7360544217687073
334,male,sad,../speech_emotion_reco/data/savee/DC_sa08.wav,3.0608163265306123
335,male,disgust,../speech_emotion_reco/data/savee/KL_d11.wav,3.1700226757369614
336,male,disgust,../speech_emotion_reco/data/savee/KL_d05.wav,2.919092970521542
337,male,neutral,../speech_emotion_reco/data/savee/JE_n25.wav,3.640498866213152
338,male,angry,../speech_emotion_reco/data/savee/JK_a09.wav,4.00421768707483
339,male,surprise,../speech_emotion_reco/data/savee/JK_su14.wav,5.2201360544217685
